"% Crown Consumed (crown volume completely consumed by fire)","% Crown Scorch (crown volume scorched/singed by the fire)","% Green Crown (% of crown area green at time of assessment)","% Trunk Burn",Address,"Address Number","Address Street","Affected Parts of the Tree",Archived,"Area of New Growth",City,Code,"Common Name",Condition,"Critical Root Zone(CRZ)","Crown Light Exposure","Crown Width (width of canopy, measured)","CRZ Ratio",Cultivar,"Data Source","Date Added","Date of Assessment","Date Planted",DBH,"DBH Range","DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6","Distance from Nearest Burned Structure","East Canopy Length (in.)",Family,Funder,Genus,Geometry,"GPS Latitude - (Hand Held Unit)","GPS Longitude - (Hand Held Unit)","Grant Cycle","Green Infrastructure Type","Growing Space","Has Ecobenefits","Height Range","Height to Crown Base (measurement to lowest lateral branch)","Impervious Area","Infection Severity","Inspection Cycle","Installed Irrigation","Irrigation type",Jurisdiction,"Jurisdiction (temp)","Land Use","Last Inspection","Last Modified","Last Modified User","Last Watered","Latin Name",Latitude,"Location Description",Longitude,"Maintenance Comments","Measument (A) - Distance from Eye level to Ground (ft.)","Measurment (B) - Distance from You to Trunk (ft.)","Measurment (C) - Clinometer Angle","New Fungal Activity","New Insect Activity","Next Inspection","North Canopy Length (in.)",Notes,"Number of Stems",Observations,"Paid for by","Park Name","Percent Dieback (%)",Photos,"Planting Site Width","Possible Infection?","Presence of Insulating Bark","Primary ID","Project Name","Property Address","Recovery Potential with Interventions",Size,"South Canopy Length (in.)",Status,"Structural Damage to Branches","Structures Burned","Survival Potential","Temperature Outside Tree Shade (F)","Temperature Under Tree Shade (F)","TPZ Ratio","Tree Assessor Name","Tree Comments","Tree Height (Estimated)","Tree Number","Tree Protection Zone(TPZ)","Tree Work","Trunk Burn Severity","Trunk Cambium Health",Understory,User,Watering,"Weather Conditions","West Canopy Length (in.)",Wires
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000BFEC185E891569C183411CC8D3F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209737697256,,-118.14020030837,,,,,,,,,,1,,,,,,,,,65090,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3807 El Sereno Avenue",3807,"El Sereno Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A4E25384AC1569C1B51DC06544F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.20760728684,,-118.14272632331,,,,,,,,,,1,,,,,,,,,65089,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000CE98C1548E1569C11879D720CFF34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209668557734,,-118.14055701221,,,,,,,,,,1,,,,,,,,,65088,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3797 El Sereno Avenue",3797,"El Sereno Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00006E541706B21569C179F241E242F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.20758479675,,-118.14312207708,,,,,,,,,,1,,,,,,,,,65087,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000BE295DDD891569C19E124612C9F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209578564913,,-118.14023603508,,,,,,,,,,1,,,,,,,,,65086,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3807 El Sereno Avenue",3807,"El Sereno Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000096B34373B01569C17A64C55350F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.207784542027,,-118.14300899415,,,,,,,,,,1,,,,,,,,,65085,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3797 El Sereno Avenue",3797,"El Sereno Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A53B3C62B31569C1F630CAA553F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.207833877002,,-118.14321980933,,,,,,,,,,1,,,,,,,,,65084,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00002D665332871569C14718D4CDCDF34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209648881886,,-118.14004429021,,,,,,,,,,1,,,,,,,,,65083,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00008CCA16B38B1569C14F9BA6F0BFF34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.20944289233,,-118.14036789797,,,,,,,,,,1,,,,,,,,,65082,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000DF4BF8F48C1569C18D586B40C6F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209536669449,,-118.14045825751,,,,,,,,,,1,,,,,,,,,65081,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000572E4A968E1569C1496A6F00B9F34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209339802949,,-118.14057540901,,,,,,,,,,1,,,,,,,,,65080,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"3840 North Fair Oaks Avenue",3840,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000F13486A4911569C173DC65EDBFF34E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.209442703535,,-118.14079500063,,,,,,,,,,1,,,,,,,,,65079,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2502 La Venezia Court",2502,"La Venezia Court",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000029CA585F021669C19B14AC2DFEED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187543018643,,-118.14889635107,,,,,,,,,,1,,,,,,,,,65078,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2502 La Venezia Court",2502,"La Venezia Court",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00000F17905D011669C10870D74AF4ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187396094132,,-118.14882398504,,,,,,,,,,1,,,,,,,,,65077,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000578574220C1669C15C95D067DBED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187026230242,,-118.14959790957,,,,,,,,,,1,,,,,,,,,65076,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000077A94F00B1669C1A834B633E5ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187171824004,,-118.14958390844,,,,,,,,,,1,,,,,,,,,65075,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00002FAB855E0D1669C10CDFF786F0ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187340137489,,-118.14968663701,,,,,,,,,,1,,,,,,,,,65074,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00006F7F8962131669C174BDC18800EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187578030001,,-118.15011895544,,,,,,,,,,1,,,,,,,,,65073,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2494 North Fair Oaks Avenue",2494,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00002E13DAC90C1669C136966B2006EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187661143457,,-118.14964490176,,,,,,,,,,1,,,,,,,,,65072,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2540 North Fair Oaks Avenue",2540,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000F0F2640D091669C10B40CF6C6AEE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.189151740654,,-118.14937640164,,,,,,,,,,1,,,,,,,,,65071,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 Fair Oaks Avenue",2400,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000094952AE5FA1569C1ABCDE08DB3ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.186433963151,,-118.14835899557,,,,,,,,,,1,,,,,,,,,65070,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2502 La Venezia Court",2502,"La Venezia Court",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000ECB9CE37FC1569C1D3520BE724EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188118525786,,-118.14845406012,,,,,,,,,,1,,,,,,,,,65069,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"56 La Venezia Court",56,"La Venezia Court",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000947306F7011669C15B0E8D7B21EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188067700392,,-118.14886706554,,,,,,,,,,1,,,,,,,,,65068,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"42 La Venezia Court",42,"La Venezia Court",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00009338BA72061669C190A4386526EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188140712468,,-118.14918925255,,,,,,,,,,1,,,,,,,,,65067,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2494 North Fair Oaks Avenue",2494,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00007848A9BC0F1669C105B625281BEE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187973688355,,-118.14985679452,,,,,,,,,,1,,,,,,,,,65066,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2466 Fair Oaks Avenue",2466,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00006B030397111669C1B48ECD441AEE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187960490214,,-118.14998995587,,,,,,,,,,1,,,,,,,,,65065,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2466 Fair Oaks Avenue",2466,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000D5CBE690141669C18C5E3DDD13EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187865307724,,-118.15020383625,,,,,,,,,,1,,,,,,,,,65064,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2466 Fair Oaks Avenue",2466,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00007D716A0B141669C175D3FAAA1DEE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.188011007037,,-118.15016636366,,,,,,,,,,1,,,,,,,,,65063,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,SESE,"Coast Redwood",Fair,,,,,,,9/30/2025,,,,N/A,,,,,,,,17,Cupressaceae,,,0101000020110F000099288853091669C1B465732ACAED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Sequoia sempervirens",34.186770015648,,-118.14939609089,,,,,,,,20,,1,,,,,CD6E8547-0FDC-4B82-B8B0-AAB0918BF137.jpeg_pg_68dec20ab1778.jpeg,,,,65062,"Altadena Tree Protection: Properties Served",,,,12,Alive,,,,,,,,,,1,,,,,,Marian,,,17,
,,,,"2466 Fair Oaks Avenue",2466,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000A5DC036A151669C12951D68F1AEE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187964846215,,-118.15026478513,,,,,,,,,,1,,,,,,,,,65061,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2300 North Fair Oaks Avenue",2300,"North Fair Oaks Avenue",,No,,Altadena,LIST,"American Sweetgum",Excellent,,,,,,,9/30/2025,,,24,24-30in,,,,,,,,29,Altingiaceae,,Liquidambar,0101000020110F00009DCD9255141669C14EE654D8A0ED4E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,"Liquidambar styraciflua",34.186155907572,,-118.15018718146,,,,,,,,30,,1,,,,,image.jpg_pg_68dd73d22939b.jpg,,,,65060,"Altadena Tree Protection: Properties Served",,,,38,Alive,,,,,,,,,,1,,,,,,Marian,,,43,
,,,,"2300 North Fair Oaks Avenue",2300,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000076852E12151669C1F33EA99396ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.186003300561,,-118.15024012824,,,,,,,,,,1,,,,,,,,,65059,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 Fair Oaks Avenue",2400,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000F6344CA6EF1569C14F6BA93A9EED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.186117030031,,-118.14755082941,,,,,,,,,,1,,,,,,,,,65057,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000D7294A10111669C1981E8BBBF7ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187447222313,,-118.14995213622,,,,,,,,,,1,,,,,,,,,65056,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 Fair Oaks Avenue",2400,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000046A7E4EDEE1569C19F3B959A8CED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.185855081787,,-118.14749906273,,,,,,,,,,1,,,,,,,,,65055,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000EC34C70D0B1669C1D83D984CE1ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187113821169,,-118.14952023983,,,,,,,,,,1,,,,,,,,,65054,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000061001232091669C1C5285E65EBED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.18726387775,,-118.14938669745,,,,,,,,,,1,,,,,,,,,65053,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"48 La Venezia Court",48,"La Venezia Court",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000C215E4E1061669C12AE1A0AEFDED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187535643268,,-118.14922045877,,,,,,,,,,1,,,,,,,,,65052,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00000EEA668A0A1669C1E9A212FEF8ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187465946394,,-118.14948335945,,,,,,,,,,1,,,,,,,,,65051,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2243 Raymond Lane",2243,"Raymond Lane",,No,,Altadena,CU,Cypress,Excellent,,,,,,,9/30/2025,,,90,>30in,,,,,,,,12,Cupressaceae,,,0101000020110F0000A99F6A86041669C157E3ED1448ED4E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,Cupressus,34.184836695274,,-118.14905104929,,,,,,,,10,,1,,,,,1AD25ECA-0DA5-4492-9567-E3232990F44B.jpeg_pg_68deb235e43aa.jpeg,,,,65050,"Altadena Tree Protection: Properties Served",,,,20,Alive,,,,,,,,,,1,,,,,,Marian,,,20,
,,,,"2243 Raymond Lane",2243,"Raymond Lane",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000001667435FC1569C123EEFD221DED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.184198432334,,-118.14845339962,,,,,,,,,,1,,,,,,,,,65049,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2243 Raymond Lane",2243,"Raymond Lane",,No,,Altadena,FRVE,"Velvet ash",Excellent,,,,,,,9/30/2025,,,34.06,>30in,26,22,,,,,,24,Oleaceae,,Fraxinus,0101000020110F0000201B7263011669C1A33300B920ED4E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,"Fraxinus velutina",34.184251728351,,-118.1488256365,,,,,,,,39,,"Multiple Stems",,,,,image.jpg_pg_68deac8fecee7.jpg,,,,65048,"Altadena Tree Protection: Properties Served",,,,33,Alive,,,,,,,,,,1,,,,,,Marian,,,33,
,,,,"2243 Raymond Lane",2243,"Raymond Lane",,No,,Altadena,FRVE,"Velvet ash",,,,,,,,9/30/2025,,,,N/A,,,,,,,,,Oleaceae,,Fraxinus,0101000020110F0000C4943A47051669C1D32422A221ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Fraxinus velutina",34.184265263115,,-118.14910517625,,,,,,,,,,1,,,,,,,,,65047,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2243 Raymond Lane",2243,"Raymond Lane",,No,,Altadena,FRVE,"Velvet ash",Excellent,,,,,,,9/30/2025,,,21.63,18-24in,12,18,,,,,,15,Oleaceae,,Fraxinus,0101000020110F00009DCA01EF021669C1D8372FBC22ED4E41,,,,,,Yes,N/A,,,,,,,,,,,10/9/2025,Marian,,"Fraxinus velutina",34.184281637892,,-118.14893667986,,,,,,,,24,,"Multiple Stems",,,,,image.jpg_pg_68deaacf54a10.jpg,,,,65045,"Altadena Tree Protection: Properties Served",,,,21,Alive,,,,,,,,,,1,,,,,,Marian,,,18,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00008D37C09E131669C13BD14788FAED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187488831676,,-118.15013585886,,,,,,,,,,1,,,,,,,,,65044,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00005B6988F3191669C14DDE4324E1ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187111479871,,-118.1505908505,,,,,,,,,,1,,,,,,,,,65043,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2227 North Raymond Avenue",2227,"North Raymond Avenue",,No,,Altadena,SCTE,"Brazilian pepper",,,,,,,,9/30/2025,,,25.06,24-30in,7,13,19,7,,,,15,,,Schinus,0101000020110F0000393E47D9061669C1E4ACA64A36ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,"Schinus terebinthifolius",34.184572293136,,-118.14921804099,,,,,,,,12,,"Multiple Stems",,,,,image.jpg_pg_68deb1fbb2bfb.jpg,,,,65042,"Altadena Tree Protection: Properties Served",,,,21,Alive,,,,,,,,,,1,,,,,,Marian,,,27,
,,,,"Mountain View Street",,"Mountain View Street",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000051643C86171669C1971BB2CF08EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187701042357,,-118.15041643783,,,,,,,,,,1,,,,,,,,,65041,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000087537E38131669C1A5C9DB8EF0ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187340595553,,-118.1501071528,,,,,,,,,,1,,,,,,,,,65040,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2280n Fair Oaks Avenue",2280n,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00002C5DE38C1B1669C1D85E8F0A3FED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.184702332885,,-118.15070576616,,,,,,,,,,1,,,,,,,,,65039,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2280n Fair Oaks Avenue",2280n,"Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F0000D14735301B1669C13EC20C7B41ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.184738588116,,-118.1506797487,,,,,,,,,,1,,,,,,,,,65038,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00007A1D3C2C151669C1EF917662FDED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187531221583,,-118.15024744196,,,,,,,,,,1,,,,,,,,,65037,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2280 North Fair Oaks Avenue",2280,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F000032D0A1781B1669C1DBC0BCD445ED4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.184803244052,,-118.1507000798,,,,,,,,,,1,,,,,,,,,65036,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
,,,,"2400 North Fair Oaks Avenue",2400,"North Fair Oaks Avenue",,No,,Altadena,,,,,,,,,,9/30/2025,,,,N/A,,,,,,,,,,,,0101000020110F00000258B295101669C1025B930502EE4E41,,,,,,No,N/A,,,,,,,,,,,10/9/2025,Marian,,,34.187600137975,,-118.14991772146,,,,,,,,,,1,,,,,,,,,65035,"Altadena Tree Protection: Properties Served",,,,,Alive,,,,,,,,,,1,,,,,,Marian,,,,
